COASTAL_ID,TAMBON,DISTRICT,PROVINCE,PROVINCE_S,TYP_NAME_T,TYP_NAME_E,AREA_sqm
6932,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",48536.89
6933,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,หาดทรายเดิม,Old sandy beach,14430.78
6934,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",14430.78
6935,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,หาดทรายเดิม,Old sandy beach,148158.28
6936,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",148158.28
6937,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,หาดทรายเดิม,Old sandy beach,7058.73
6938,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",7058.73
6939,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,หาดทรายปัจจุบัน,Young sandy beach,87.58
6940,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",87.58
6941,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,หาดทรายปัจจุบัน,Young sandy beach,31391.34
6942,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",31391.34
6943,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,หาดทรายปัจจุบัน,Young sandy beach,13952.42
6944,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",13952.42
6945,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,ลากูนเดิม,Old lagoon,38817.25
6946,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",38817.25
6947,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,ลากูนปัจจุบัน,Young lagoon,11735.65
6948,ปากน้ำปราณ,ปราณบุรี,ประจวบคีรีขันธ์,ประจวบคีรีขันธ์,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",11735.65
6949,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,พื้นที่แปรสภาพ,Disturbed area,75227.47
6950,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",75227.47
6951,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,พื้นที่แปรสภาพ,Disturbed area,34198.66
6952,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",34198.66
6953,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,ที่ราบน้ำขึ้นถึง,Intertidal flat,47505.92
6954,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",47505.92
6955,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,พื้นที่แปรสภาพ,Disturbed area,16407.96
6956,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",16407.96
6957,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",15545.75
6958,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,ที่ราบน้ำขึ้นถึง,Intertidal flat,15545.75
6959,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,พื้นที่แปรสภาพ,Disturbed area,28024.71
6960,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",28024.71
6961,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,ที่ราบน้ำขึ้นถึง,Intertidal flat,80060.82
6962,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",80060.82
6963,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,ที่ราบน้ำขึ้นถึง,Intertidal flat,18639.84
6964,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",18639.84
6965,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,พื้นที่แปรสภาพ,Disturbed area,15035.45
6966,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,แผ่นดิน ภูเขาและเกาะ,"Upland, mountian and Island",15035.45
6967,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,สมุทรสาคร,พื้นที่แปรสภาพ,Disturbed area,10829.48
